run_id,timestamp_utc,panel,method,model,level,seed,runtime_seed,d,k,n_obs,n_int,noise_var,budget_slack,status,error,latency_sec,prompt_tokens,completion_tokens,total_tokens,cache_creation_input_tokens,cache_read_input_tokens,true_edges,cpdag_directed,cpdag_undirected,opt_set_size,budget,interventions_used,total_actions,stats_actions,intervene_actions,submit_actions,sanitized_overlap_count,submit_directed,submit_undirected,skeleton_precision,skeleton_recall,skeleton_f1,compelled_precision,compelled_recall,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.067255+00:00,observational,pc,baseline,3,160719912,1607199120310,7,9,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,6,3,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.067543+00:00,active,pc_greedy,baseline,3,160719912,1607199120310,7,9,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,6,3,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.068768+00:00,observational,pc,baseline,3,362855691,3628556910310,7,9,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,5,4,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.069034+00:00,active,pc_greedy,baseline,3,362855691,3628556910310,7,9,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,5,4,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.070294+00:00,observational,pc,baseline,3,589330817,5893308170310,7,9,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,6,3,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.070558+00:00,active,pc_greedy,baseline,3,589330817,5893308170310,7,9,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,6,3,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.071765+00:00,observational,pc,baseline,3,1877150515,18771505150310,7,9,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,6,3,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.072034+00:00,active,pc_greedy,baseline,3,1877150515,18771505150310,7,9,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,6,3,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.073742+00:00,observational,pc,baseline,3,370845052,3708450520310,7,9,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,6,3,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.074009+00:00,active,pc_greedy,baseline,3,370845052,3708450520310,7,9,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,6,3,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.075776+00:00,observational,pc,baseline,3,976218778,9762187780310,7,9,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,7,2,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.076141+00:00,active,pc_greedy,baseline,3,976218778,9762187780310,7,9,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,7,2,2,3,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.077541+00:00,observational,pc,baseline,3,1286035187,12860351870310,7,9,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,6,3,1,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.077826+00:00,active,pc_greedy,baseline,3,1286035187,12860351870310,7,9,25,15,1.0,1,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,6,3,1,2,,,,,,,,,,,,,,,,,,,
