run_id,timestamp_utc,method,model,level,seed,sample_index,baseline_seed,d,k,true_edges,cpdag_directed,cpdag_undirected,opt_set_size,budget,interventions_used,sampled_edges,submit_directed,submit_undirected,skeleton_precision,skeleton_recall,skeleton_f1,compelled_precision,compelled_recall,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,370845052,84,12345,7,9,9,6,3,2,3,0,7,7,0,0.5714285714285714,0.4444444444444444,0.5,0.25,0.16666666666666666,0.2,0.14285714285714285,0.1111111111111111,0.125,11,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,370845052,85,12345,7,9,9,6,3,2,3,0,10,10,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,370845052,86,12345,7,9,9,6,3,2,3,0,19,19,0,0.42105263157894735,0.8888888888888888,0.5714285714285714,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.2631578947368421,0.5555555555555556,0.35714285714285715,15,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,370845052,87,12345,7,9,9,6,3,2,3,0,15,15,0,0.4,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.13333333333333333,0.2222222222222222,0.16666666666666669,16,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,370845052,88,12345,7,9,9,6,3,2,3,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,370845052,89,12345,7,9,9,6,3,2,3,0,15,15,0,0.4,0.6666666666666666,0.5,0.2,0.16666666666666666,0.1818181818181818,0.13333333333333333,0.2222222222222222,0.16666666666666669,16,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,370845052,90,12345,7,9,9,6,3,2,3,0,5,5,0,0.4,0.2222222222222222,0.2857142857142857,1.0,0.3333333333333333,0.5,0.4,0.2222222222222222,0.2857142857142857,10,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,370845052,91,12345,7,9,9,6,3,2,3,0,19,19,0,0.42105263157894735,0.8888888888888888,0.5714285714285714,0.8,0.6666666666666666,0.7272727272727272,0.21052631578947367,0.4444444444444444,0.2857142857142857,16,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,370845052,92,12345,7,9,9,6,3,2,3,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,370845052,93,12345,7,9,9,6,3,2,3,0,18,18,0,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.75,0.5,0.6,0.2222222222222222,0.4444444444444444,0.2962962962962963,17,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,370845052,94,12345,7,9,9,6,3,2,3,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,370845052,95,12345,7,9,9,6,3,2,3,0,19,19,0,0.42105263157894735,0.8888888888888888,0.5714285714285714,0.8,0.6666666666666666,0.7272727272727272,0.2631578947368421,0.5555555555555556,0.35714285714285715,15,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,370845052,96,12345,7,9,9,6,3,2,3,0,13,13,0,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.25,0.16666666666666666,0.2,0.15384615384615385,0.2222222222222222,0.18181818181818185,13,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,370845052,97,12345,7,9,9,6,3,2,3,0,11,11,0,0.45454545454545453,0.5555555555555556,0.5,0.0,0.0,0.0,0.18181818181818182,0.2222222222222222,0.19999999999999998,13,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,370845052,98,12345,7,9,9,6,3,2,3,0,14,14,0,0.35714285714285715,0.5555555555555556,0.43478260869565216,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.2857142857142857,0.4444444444444444,0.34782608695652173,14,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,370845052,99,12345,7,9,9,6,3,2,3,0,19,19,0,0.47368421052631576,1.0,0.6428571428571429,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21052631578947367,0.4444444444444444,0.2857142857142857,15,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,976218778,0,12345,7,9,9,7,2,2,3,0,19,19,0,0.42105263157894735,0.8888888888888888,0.5714285714285714,0.5,0.42857142857142855,0.4615384615384615,0.21052631578947367,0.4444444444444444,0.2857142857142857,16,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,976218778,1,12345,7,9,9,7,2,2,3,0,9,9,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.25,0.2222222222222222,0.2222222222222222,0.2222222222222222,13,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,976218778,2,12345,7,9,9,7,2,2,3,0,8,8,0,0.5,0.4444444444444444,0.47058823529411764,1.0,0.2857142857142857,0.4444444444444445,0.375,0.3333333333333333,0.35294117647058826,10,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,976218778,3,12345,7,9,9,7,2,2,3,0,15,15,0,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.2,0.3333333333333333,0.25,14,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,976218778,4,12345,7,9,9,7,2,2,3,0,12,12,0,0.5,0.6666666666666666,0.5714285714285715,0.5,0.2857142857142857,0.36363636363636365,0.16666666666666666,0.2222222222222222,0.1904761904761905,13,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,976218778,5,12345,7,9,9,7,2,2,3,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,976218778,6,12345,7,9,9,7,2,2,3,0,15,15,0,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.26666666666666666,0.4444444444444444,0.33333333333333337,13,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,976218778,7,12345,7,9,9,7,2,2,3,0,5,5,0,0.6,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.2857142857142857,0.4,0.4,0.2222222222222222,0.2857142857142857,9,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,976218778,8,12345,7,9,9,7,2,2,3,0,12,12,0,0.3333333333333333,0.4444444444444444,0.380952380952381,0.3333333333333333,0.14285714285714285,0.2,0.16666666666666666,0.2222222222222222,0.1904761904761905,15,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,976218778,9,12345,7,9,9,7,2,2,3,0,14,14,0,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.5,0.2857142857142857,0.36363636363636365,0.2857142857142857,0.4444444444444444,0.34782608695652173,13,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,976218778,10,12345,7,9,9,7,2,2,3,0,7,7,0,0.5714285714285714,0.4444444444444444,0.5,0.5,0.2857142857142857,0.36363636363636365,0.2857142857142857,0.2222222222222222,0.25,10,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,976218778,11,12345,7,9,9,7,2,2,3,0,21,21,0,0.42857142857142855,1.0,0.6,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.23809523809523808,0.5555555555555556,0.33333333333333326,16,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,976218778,12,12345,7,9,9,7,2,2,3,0,5,5,0,0.4,0.2222222222222222,0.2857142857142857,1.0,0.14285714285714285,0.25,0.2,0.1111111111111111,0.14285714285714285,11,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,976218778,13,12345,7,9,9,7,2,2,3,0,3,3,0,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,976218778,14,12345,7,9,9,7,2,2,3,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260423T093558Z,2026-04-23T09:35:58.568288+00:00,random_uniform,baseline,3,976218778,15,12345,7,9,9,7,2,2,3,0,18,18,0,0.3888888888888889,0.7777777777777778,0.5185185185185185,0.8,0.5714285714285714,0.6666666666666666,0.2777777777777778,0.5555555555555556,0.3703703703703704,15,1.0
20260423T093558Z,2026-04-23T09:35:58.576946+00:00,random_uniform,baseline,3,976218778,16,12345,7,9,9,7,2,2,3,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260423T093558Z,2026-04-23T09:35:58.576946+00:00,random_uniform,baseline,3,976218778,17,12345,7,9,9,7,2,2,3,0,16,16,0,0.3125,0.5555555555555556,0.39999999999999997,0.75,0.42857142857142855,0.5454545454545454,0.1875,0.3333333333333333,0.24000000000000005,17,1.0
20260423T093558Z,2026-04-23T09:35:58.576946+00:00,random_uniform,baseline,3,976218778,18,12345,7,9,9,7,2,2,3,0,5,5,0,0.4,0.2222222222222222,0.2857142857142857,0.0,0.0,0.0,0.2,0.1111111111111111,0.14285714285714285,11,1.0
20260423T093558Z,2026-04-23T09:35:58.576946+00:00,random_uniform,baseline,3,976218778,19,12345,7,9,9,7,2,2,3,0,3,3,0,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,20,12345,7,9,9,7,2,2,3,0,4,4,0,0.25,0.1111111111111111,0.15384615384615383,1.0,0.14285714285714285,0.25,0.25,0.1111111111111111,0.15384615384615383,11,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,21,12345,7,9,9,7,2,2,3,0,20,20,0,0.4,0.8888888888888888,0.5517241379310346,0.5,0.42857142857142855,0.4615384615384615,0.15,0.3333333333333333,0.20689655172413793,18,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,22,12345,7,9,9,7,2,2,3,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,23,12345,7,9,9,7,2,2,3,0,5,5,0,0.4,0.2222222222222222,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,12,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,24,12345,7,9,9,7,2,2,3,0,3,3,0,0.3333333333333333,0.1111111111111111,0.16666666666666666,1.0,0.14285714285714285,0.25,0.3333333333333333,0.1111111111111111,0.16666666666666666,10,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,25,12345,7,9,9,7,2,2,3,0,13,13,0,0.38461538461538464,0.5555555555555556,0.4545454545454546,0.3333333333333333,0.14285714285714285,0.2,0.07692307692307693,0.1111111111111111,0.09090909090909093,16,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,26,12345,7,9,9,7,2,2,3,0,11,11,0,0.2727272727272727,0.3333333333333333,0.3,1.0,0.2857142857142857,0.4444444444444445,0.18181818181818182,0.2222222222222222,0.19999999999999998,15,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,27,12345,7,9,9,7,2,2,3,0,10,10,0,0.4,0.4444444444444444,0.4210526315789474,1.0,0.5714285714285714,0.7272727272727273,0.4,0.4444444444444444,0.4210526315789474,11,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,28,12345,7,9,9,7,2,2,3,0,11,11,0,0.6363636363636364,0.7777777777777778,0.7000000000000001,0.5,0.42857142857142855,0.4615384615384615,0.2727272727272727,0.3333333333333333,0.3,10,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,29,12345,7,9,9,7,2,2,3,0,15,15,0,0.4,0.6666666666666666,0.5,0.5,0.2857142857142857,0.36363636363636365,0.2,0.3333333333333333,0.25,15,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,30,12345,7,9,9,7,2,2,3,0,4,4,0,0.5,0.2222222222222222,0.30769230769230765,1.0,0.2857142857142857,0.4444444444444445,0.5,0.2222222222222222,0.30769230769230765,9,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,31,12345,7,9,9,7,2,2,3,0,20,20,0,0.45,1.0,0.6206896551724138,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2,0.4444444444444444,0.2758620689655173,16,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,32,12345,7,9,9,7,2,2,3,0,11,11,0,0.45454545454545453,0.5555555555555556,0.5,0.5,0.2857142857142857,0.36363636363636365,0.18181818181818182,0.2222222222222222,0.19999999999999998,13,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,33,12345,7,9,9,7,2,2,3,0,7,7,0,0.42857142857142855,0.3333333333333333,0.375,1.0,0.2857142857142857,0.4444444444444445,0.42857142857142855,0.3333333333333333,0.375,10,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,34,12345,7,9,9,7,2,2,3,0,1,1,0,1.0,0.1111111111111111,0.19999999999999998,1.0,0.14285714285714285,0.25,1.0,0.1111111111111111,0.19999999999999998,8,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,35,12345,7,9,9,7,2,2,3,0,14,14,0,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.5,0.2857142857142857,0.36363636363636365,0.2857142857142857,0.4444444444444444,0.34782608695652173,13,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,36,12345,7,9,9,7,2,2,3,0,20,20,0,0.45,1.0,0.6206896551724138,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15,0.3333333333333333,0.20689655172413793,17,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,37,12345,7,9,9,7,2,2,3,0,18,18,0,0.5,1.0,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2777777777777778,0.5555555555555556,0.3703703703703704,13,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,38,12345,7,9,9,7,2,2,3,0,14,14,0,0.2857142857142857,0.4444444444444444,0.34782608695652173,1.0,0.42857142857142855,0.6,0.2857142857142857,0.4444444444444444,0.34782608695652173,15,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,39,12345,7,9,9,7,2,2,3,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,40,12345,7,9,9,7,2,2,3,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,41,12345,7,9,9,7,2,2,3,0,17,17,0,0.4117647058823529,0.7777777777777778,0.5384615384615384,0.2,0.14285714285714285,0.16666666666666666,0.17647058823529413,0.3333333333333333,0.23076923076923078,16,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,42,12345,7,9,9,7,2,2,3,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,43,12345,7,9,9,7,2,2,3,0,2,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,44,12345,7,9,9,7,2,2,3,0,6,6,0,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.6666666666666666,0.2857142857142857,0.4,0.3333333333333333,0.2222222222222222,0.26666666666666666,9,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,45,12345,7,9,9,7,2,2,3,0,9,9,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.4444444444444445,0.2222222222222222,0.2222222222222222,0.2222222222222222,13,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,46,12345,7,9,9,7,2,2,3,0,11,11,0,0.36363636363636365,0.4444444444444444,0.39999999999999997,0.5,0.2857142857142857,0.36363636363636365,0.18181818181818182,0.2222222222222222,0.19999999999999998,14,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,47,12345,7,9,9,7,2,2,3,0,2,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,48,12345,7,9,9,7,2,2,3,0,6,6,0,0.5,0.3333333333333333,0.4,1.0,0.2857142857142857,0.4444444444444445,0.5,0.3333333333333333,0.4,9,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,49,12345,7,9,9,7,2,2,3,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,50,12345,7,9,9,7,2,2,3,0,8,8,0,0.375,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.14285714285714285,0.2,0.125,0.1111111111111111,0.11764705882352941,13,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,51,12345,7,9,9,7,2,2,3,0,18,18,0,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.5,0.42857142857142855,0.4615384615384615,0.16666666666666666,0.3333333333333333,0.2222222222222222,16,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,52,12345,7,9,9,7,2,2,3,0,10,10,0,0.6,0.6666666666666666,0.631578947368421,0.5,0.2857142857142857,0.36363636363636365,0.3,0.3333333333333333,0.3157894736842105,10,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,53,12345,7,9,9,7,2,2,3,0,17,17,0,0.4117647058823529,0.7777777777777778,0.5384615384615384,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.23529411764705882,0.4444444444444444,0.30769230769230765,15,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,54,12345,7,9,9,7,2,2,3,0,8,8,0,0.375,0.3333333333333333,0.35294117647058826,0.6666666666666666,0.2857142857142857,0.4,0.25,0.2222222222222222,0.23529411764705882,12,1.0
20260423T093558Z,2026-04-23T09:35:58.577475+00:00,random_uniform,baseline,3,976218778,55,12345,7,9,9,7,2,2,3,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,1.0
20260423T093558Z,2026-04-23T09:35:58.581524+00:00,random_uniform,baseline,3,976218778,56,12345,7,9,9,7,2,2,3,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260423T093558Z,2026-04-23T09:35:58.581524+00:00,random_uniform,baseline,3,976218778,57,12345,7,9,9,7,2,2,3,0,1,1,0,1.0,0.1111111111111111,0.19999999999999998,1.0,0.14285714285714285,0.25,1.0,0.1111111111111111,0.19999999999999998,8,1.0
20260423T093558Z,2026-04-23T09:35:58.581524+00:00,random_uniform,baseline,3,976218778,58,12345,7,9,9,7,2,2,3,0,6,6,0,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,13,1.0
20260423T093558Z,2026-04-23T09:35:58.581524+00:00,random_uniform,baseline,3,976218778,59,12345,7,9,9,7,2,2,3,0,9,9,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.4444444444444445,0.2222222222222222,0.2222222222222222,0.2222222222222222,13,1.0
20260423T093558Z,2026-04-23T09:35:58.581524+00:00,random_uniform,baseline,3,976218778,60,12345,7,9,9,7,2,2,3,0,2,2,0,0.5,0.1111111111111111,0.1818181818181818,1.0,0.14285714285714285,0.25,0.5,0.1111111111111111,0.1818181818181818,9,1.0
20260423T093558Z,2026-04-23T09:35:58.581524+00:00,random_uniform,baseline,3,976218778,61,12345,7,9,9,7,2,2,3,0,3,3,0,0.6666666666666666,0.2222222222222222,0.3333333333333333,1.0,0.2857142857142857,0.4444444444444445,0.6666666666666666,0.2222222222222222,0.3333333333333333,8,1.0
20260423T093558Z,2026-04-23T09:35:58.581524+00:00,random_uniform,baseline,3,976218778,62,12345,7,9,9,7,2,2,3,0,20,20,0,0.45,1.0,0.6206896551724138,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.25,0.5555555555555556,0.3448275862068966,15,1.0
20260423T093558Z,2026-04-23T09:35:58.581524+00:00,random_uniform,baseline,3,976218778,63,12345,7,9,9,7,2,2,3,0,16,16,0,0.5,0.8888888888888888,0.64,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.3125,0.5555555555555556,0.39999999999999997,12,1.0
20260423T093558Z,2026-04-23T09:35:58.581524+00:00,random_uniform,baseline,3,976218778,64,12345,7,9,9,7,2,2,3,0,21,21,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.23809523809523808,0.5555555555555556,0.33333333333333326,16,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,65,12345,7,9,9,7,2,2,3,0,16,16,0,0.375,0.6666666666666666,0.4800000000000001,1.0,0.5714285714285714,0.7272727272727273,0.3125,0.5555555555555556,0.39999999999999997,14,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,66,12345,7,9,9,7,2,2,3,0,8,8,0,0.5,0.4444444444444444,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,13,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,67,12345,7,9,9,7,2,2,3,0,11,11,0,0.36363636363636365,0.4444444444444444,0.39999999999999997,1.0,0.2857142857142857,0.4444444444444445,0.36363636363636365,0.4444444444444444,0.39999999999999997,12,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,68,12345,7,9,9,7,2,2,3,0,17,17,0,0.35294117647058826,0.6666666666666666,0.46153846153846156,0.5,0.2857142857142857,0.36363636363636365,0.23529411764705882,0.4444444444444444,0.30769230769230765,16,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,69,12345,7,9,9,7,2,2,3,0,17,17,0,0.35294117647058826,0.6666666666666666,0.46153846153846156,0.5,0.2857142857142857,0.36363636363636365,0.17647058823529413,0.3333333333333333,0.23076923076923078,17,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,70,12345,7,9,9,7,2,2,3,0,15,15,0,0.4,0.6666666666666666,0.5,0.25,0.14285714285714285,0.18181818181818182,0.13333333333333333,0.2222222222222222,0.16666666666666669,16,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,71,12345,7,9,9,7,2,2,3,0,7,7,0,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.5,0.2857142857142857,0.36363636363636365,0.42857142857142855,0.3333333333333333,0.375,8,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,72,12345,7,9,9,7,2,2,3,0,11,11,0,0.2727272727272727,0.3333333333333333,0.3,0.6666666666666666,0.2857142857142857,0.4,0.18181818181818182,0.2222222222222222,0.19999999999999998,15,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,73,12345,7,9,9,7,2,2,3,0,13,13,0,0.38461538461538464,0.5555555555555556,0.4545454545454546,0.6666666666666666,0.2857142857142857,0.4,0.3076923076923077,0.4444444444444444,0.3636363636363637,13,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,74,12345,7,9,9,7,2,2,3,0,21,21,0,0.42857142857142855,1.0,0.6,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.19047619047619047,0.4444444444444444,0.26666666666666666,17,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,75,12345,7,9,9,7,2,2,3,0,7,7,0,0.2857142857142857,0.2222222222222222,0.25,0.0,0.0,0.0,0.14285714285714285,0.1111111111111111,0.125,13,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,76,12345,7,9,9,7,2,2,3,0,19,19,0,0.47368421052631576,1.0,0.6428571428571429,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2631578947368421,0.5555555555555556,0.35714285714285715,14,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,77,12345,7,9,9,7,2,2,3,0,5,5,0,0.4,0.2222222222222222,0.2857142857142857,1.0,0.14285714285714285,0.25,0.2,0.1111111111111111,0.14285714285714285,11,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,78,12345,7,9,9,7,2,2,3,0,21,21,0,0.42857142857142855,1.0,0.6,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.19047619047619047,0.4444444444444444,0.26666666666666666,17,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,79,12345,7,9,9,7,2,2,3,0,21,21,0,0.42857142857142855,1.0,0.6,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.2222222222222222,0.13333333333333333,19,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,80,12345,7,9,9,7,2,2,3,0,17,17,0,0.4117647058823529,0.7777777777777778,0.5384615384615384,0.0,0.0,0.0,0.058823529411764705,0.1111111111111111,0.07692307692307691,18,1.0
20260423T093558Z,2026-04-23T09:35:58.582549+00:00,random_uniform,baseline,3,976218778,81,12345,7,9,9,7,2,2,3,0,20,20,0,0.45,1.0,0.6206896551724138,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.25,0.5555555555555556,0.3448275862068966,15,1.0
