run_id,timestamp_utc,panel,method,model,level,seed,runtime_seed,d,k,n_obs,n_int,noise_var,budget_slack,status,error,latency_sec,prompt_tokens,completion_tokens,total_tokens,cache_creation_input_tokens,cache_read_input_tokens,cost_usd,true_edges,cpdag_directed,cpdag_undirected,opt_set_size,budget,interventions_used,total_actions,stats_actions,intervene_actions,submit_actions,sanitized_overlap_count,submit_directed,submit_undirected,skeleton_precision,skeleton_recall,skeleton_f1,compelled_precision,compelled_recall,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency
20260503T182229Z,2026-05-04T01:04:06.188883+00:00,active,oracle,baseline,4,154587426,1545874260411,12,14,50,25,1.0,2,success,,0.000376,0,0,0,0,0,0.0,14,12,2,2,4,0,0,0,0,0,0,14,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260503T182229Z,2026-05-04T01:04:06.215691+00:00,observational,pc,baseline,4,1368642322,13686423220411,12,14,50,25,1.0,2,success,,0.025553,0,0,0,0,0,0.0,14,11,3,3,5,0,0,0,0,0,0,6,4,1.0,0.7142857142857143,0.8333333333333333,1.0,0.5454545454545454,0.7058823529411764,1.0,0.42857142857142855,0.6,8,1.0
20260503T182229Z,2026-05-04T01:04:06.267560+00:00,active,pc_greedy,baseline,4,1368642322,13686423220411,12,14,50,25,1.0,2,success,,0.020102,0,0,0,0,0,0.0,14,11,3,3,5,3,0,0,0,0,0,10,0,1.0,0.7142857142857143,0.8333333333333333,1.0,0.7272727272727273,0.8421052631578948,1.0,0.7142857142857143,0.8333333333333333,4,1.0
20260503T182229Z,2026-05-04T01:04:06.316261+00:00,active,llm_raw,openrouter/deepseek/deepseek-v4-pro,4,1368642322,13686423220411,12,14,50,25,1.0,2,failed,APIError: litellm.APIError: APIError: OpenrouterException - [Errno 11001] getaddrinfo failed,0.012259,,,,,,,14,11,3,3,5,,,,,,,,,,,,,,,,,,,
20260503T182229Z,2026-05-04T01:04:06.357092+00:00,active,llm_stats,openrouter/deepseek/deepseek-v4-pro,4,1368642322,13686423220411,12,14,50,25,1.0,2,failed,APIError: litellm.APIError: APIError: OpenrouterException - [Errno 11001] getaddrinfo failed,0.012303,,,,,,,14,11,3,3,5,,,,,,,,,,,,,,,,,,,
20260503T182229Z,2026-05-04T01:04:06.399951+00:00,active,pc_cpdag_llm,openrouter/deepseek/deepseek-v4-pro,4,1368642322,13686423220411,12,14,50,25,1.0,2,failed,APIError: litellm.APIError: APIError: OpenrouterException - [Errno 11001] getaddrinfo failed,0.035904,,,,,,,14,11,3,3,5,,,,,,,,,,,,,,,,,,,
20260503T182229Z,2026-05-04T01:04:06.481862+00:00,active,llm_stats_cpdag_greedy,openrouter/deepseek/deepseek-v4-pro,4,1368642322,13686423220411,12,14,50,25,1.0,2,failed,APIError: litellm.APIError: APIError: OpenrouterException - [Errno 11001] getaddrinfo failed,0.041636,,,,,,,14,11,3,3,5,,,,,,,,,,,,,,,,,,,
20260503T182229Z,2026-05-04T01:04:06.596259+00:00,active,oracle,baseline,4,1368642322,13686423220411,12,14,50,25,1.0,2,success,,0.000623,0,0,0,0,0,0.0,14,11,3,3,5,0,0,0,0,0,0,14,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260503T182229Z,2026-05-04T01:04:06.630861+00:00,observational,pc,baseline,4,1163629188,11636291880411,12,14,50,25,1.0,2,success,,0.042267,0,0,0,0,0,0.0,14,12,2,2,4,0,0,0,0,0,0,8,2,0.9,0.6428571428571429,0.75,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.625,0.35714285714285715,0.45454545454545453,10,1.0
20260503T182229Z,2026-05-04T01:04:06.704199+00:00,active,pc_greedy,baseline,4,1163629188,11636291880411,12,14,50,25,1.0,2,success,,0.03893,0,0,0,0,0,0.0,14,12,2,2,4,2,0,0,0,0,0,10,0,0.9,0.6428571428571429,0.75,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.7,0.5,0.5833333333333334,8,1.0
