run_id,timestamp_utc,panel,method,model,level,seed,runtime_seed,d,k,n_obs,n_int,noise_var,budget_slack,status,error,latency_sec,prompt_tokens,completion_tokens,total_tokens,cache_creation_input_tokens,cache_read_input_tokens,true_edges,cpdag_directed,cpdag_undirected,opt_set_size,budget,interventions_used,total_actions,stats_actions,intervene_actions,submit_actions,sanitized_overlap_count,submit_directed,submit_undirected,skeleton_precision,skeleton_recall,skeleton_f1,compelled_precision,compelled_recall,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency
20260423T062524Z,2026-04-23T07:42:34.096959+00:00,active,llm_raw,claude-sonnet-4-6,4,1332933138,13329331380411,5,6,25,15,1.0,0,success,,28.401683,5370,1861,7231,0,0,6,2,4,2,2,1,2,0,1,1,0,7,0,0.7142857142857143,0.8333333333333334,0.7692307692307692,1.0,1.0,1.0,0.5714285714285714,0.6666666666666666,0.6153846153846153,4,1.0
20260423T062524Z,2026-04-23T07:43:02.515783+00:00,active,llm_stats,claude-sonnet-4-6,4,1332933138,13329331380411,5,6,25,15,1.0,0,success,,19.722647,7986,976,8962,0,0,6,2,4,2,2,0,3,2,0,1,0,2,7,0.6666666666666666,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,9,1.0
20260423T062524Z,2026-04-23T07:43:22.255132+00:00,active,oracle,baseline,4,1332933138,13329331380411,5,6,25,15,1.0,0,success,,0.000339,0,0,0,0,0,6,2,4,2,2,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:43:22.273785+00:00,observational,pc,baseline,4,1231061499,12310614990411,5,6,25,15,1.0,0,success,,0.009814,0,0,0,0,0,6,3,3,1,1,0,0,0,0,0,0,0,3,1.0,0.5,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260423T062524Z,2026-04-23T07:43:22.301326+00:00,observational,llm_raw_obs,claude-sonnet-4-6,4,1231061499,12310614990411,5,6,25,15,1.0,0,success,,10.06404,2372,558,2930,0,0,6,3,3,1,1,0,1,0,0,1,0,5,0,0.8,0.6666666666666666,0.7272727272727272,0.5,0.3333333333333333,0.4,0.6,0.5,0.5454545454545454,4,1.0
20260423T062524Z,2026-04-23T07:43:32.383078+00:00,observational,llm_stats_obs,claude-sonnet-4-6,4,1231061499,12310614990411,5,6,25,15,1.0,0,success,,21.729461,7968,1101,9069,0,0,6,3,3,1,1,0,3,2,0,1,0,6,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,1.0
20260423T062524Z,2026-04-23T07:43:54.129282+00:00,active,pc_greedy,baseline,4,1231061499,12310614990411,5,6,25,15,1.0,0,success,,0.008255,0,0,0,0,0,6,3,3,1,1,1,0,0,0,0,0,2,1,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0
20260423T062524Z,2026-04-23T07:43:54.156706+00:00,active,llm_raw,claude-sonnet-4-6,4,1231061499,12310614990411,5,6,25,15,1.0,0,success,,11.05969,2373,610,2983,0,0,6,3,3,1,1,0,1,0,0,1,0,5,0,0.6,0.5,0.5454545454545454,1.0,0.3333333333333333,0.5,0.4,0.3333333333333333,0.3636363636363636,6,1.0
20260423T062524Z,2026-04-23T07:44:05.233347+00:00,active,llm_stats,claude-sonnet-4-6,4,1231061499,12310614990411,5,6,25,15,1.0,0,success,,8.996176,2618,581,3199,0,0,6,3,3,1,1,0,1,0,0,1,0,4,2,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,0.4,5,1.0
20260423T062524Z,2026-04-23T07:44:14.245966+00:00,active,oracle,baseline,4,1231061499,12310614990411,5,6,25,15,1.0,0,success,,0.000351,0,0,0,0,0,6,3,3,1,1,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:44:14.263261+00:00,observational,pc,baseline,5,1526642568,15266425680512,7,9,15,10,1.5,0,success,,0.01643,0,0,0,0,0,9,3,6,1,1,0,0,0,0,0,0,0,3,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260423T062524Z,2026-04-23T07:44:14.298680+00:00,observational,llm_raw_obs,claude-sonnet-4-6,5,1526642568,15266425680512,7,9,15,10,1.5,0,success,,11.915782,2189,759,2948,0,0,9,3,6,1,1,0,1,0,0,1,0,8,6,0.35714285714285715,0.5555555555555556,0.43478260869565216,1.0,1.0,1.0,0.5,0.4444444444444444,0.47058823529411764,14,1.0
20260423T062524Z,2026-04-23T07:44:26.231214+00:00,observational,llm_stats_obs,claude-sonnet-4-6,5,1526642568,15266425680512,7,9,15,10,1.5,0,success,,15.155546,4907,805,5712,0,0,9,3,6,1,1,0,2,1,0,1,0,0,12,0.4166666666666667,0.5555555555555556,0.4761904761904762,1.0,0.0,0.0,1.0,0.0,0.0,16,1.0
20260423T062524Z,2026-04-23T07:44:41.403949+00:00,active,pc_greedy,baseline,5,1526642568,15266425680512,7,9,15,10,1.5,0,success,,0.014219,0,0,0,0,0,9,3,6,1,1,1,0,0,0,0,0,2,1,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0
20260423T062524Z,2026-04-23T07:44:41.436693+00:00,active,llm_raw,claude-sonnet-4-6,5,1526642568,15266425680512,7,9,15,10,1.5,0,success,,19.795014,2190,1255,3445,0,0,9,3,6,1,1,0,1,0,0,1,0,8,0,0.25,0.2222222222222222,0.23529411764705882,0.0,0.0,0.0,0.125,0.1111111111111111,0.11764705882352941,14,1.0
20260423T062524Z,2026-04-23T07:45:01.248509+00:00,active,llm_stats,claude-sonnet-4-6,5,1526642568,15266425680512,7,9,15,10,1.5,0,success,,8.591087,2435,452,2887,0,0,9,3,6,1,1,0,1,0,0,1,0,7,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.2857142857142857,0.2222222222222222,0.25,10,1.0
20260423T062524Z,2026-04-23T07:45:09.857442+00:00,active,oracle,baseline,5,1526642568,15266425680512,7,9,15,10,1.5,0,success,,0.000335,0,0,0,0,0,9,3,6,1,1,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:45:09.875881+00:00,observational,pc,baseline,5,1170708238,11707082380512,7,9,15,10,1.5,0,success,,0.010927,0,0,0,0,0,9,7,2,2,2,0,0,0,0,0,0,0,3,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260423T062524Z,2026-04-23T07:45:09.905959+00:00,observational,llm_raw_obs,claude-sonnet-4-6,5,1170708238,11707082380512,7,9,15,10,1.5,0,success,,11.280762,2193,719,2912,0,0,9,7,2,2,2,0,1,0,0,1,0,6,0,0.6666666666666666,0.4444444444444444,0.5333333333333333,1.0,0.5714285714285714,0.7272727272727273,0.6666666666666666,0.4444444444444444,0.5333333333333333,7,1.0
20260423T062524Z,2026-04-23T07:45:21.203635+00:00,observational,llm_stats_obs,claude-sonnet-4-6,5,1170708238,11707082380512,7,9,15,10,1.5,0,success,,8.195293,2438,419,2857,0,0,9,7,2,2,2,0,1,0,0,1,0,8,0,0.625,0.5555555555555556,0.5882352941176471,1.0,0.7142857142857143,0.8333333333333333,0.625,0.5555555555555556,0.5882352941176471,7,1.0
20260423T062524Z,2026-04-23T07:45:29.415948+00:00,active,pc_greedy,baseline,5,1170708238,11707082380512,7,9,15,10,1.5,0,success,,0.010433,0,0,0,0,0,9,7,2,2,2,2,0,0,0,0,0,3,0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0
20260423T062524Z,2026-04-23T07:45:29.446734+00:00,active,llm_raw,claude-sonnet-4-6,5,1170708238,11707082380512,7,9,15,10,1.5,0,success,,24.02081,4986,1457,6443,0,0,9,7,2,2,2,1,2,0,1,1,0,7,0,0.7142857142857143,0.5555555555555556,0.6250000000000001,1.0,0.7142857142857143,0.8333333333333333,0.7142857142857143,0.5555555555555556,0.6250000000000001,6,1.0
20260423T062524Z,2026-04-23T07:45:53.483560+00:00,active,llm_stats,claude-sonnet-4-6,5,1170708238,11707082380512,7,9,15,10,1.5,0,success,,22.913344,9989,1296,11285,0,0,9,7,2,2,2,0,4,3,0,1,0,3,4,0.42857142857142855,0.3333333333333333,0.375,1.0,0.14285714285714285,0.25,0.6666666666666666,0.2222222222222222,0.3333333333333333,11,1.0
20260423T062524Z,2026-04-23T07:46:16.415273+00:00,active,oracle,baseline,5,1170708238,11707082380512,7,9,15,10,1.5,0,success,,0.000424,0,0,0,0,0,9,7,2,2,2,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:46:16.434710+00:00,observational,pc,baseline,5,385840006,3858400060512,7,9,15,10,1.5,0,success,,0.01177,0,0,0,0,0,9,7,2,2,2,0,0,0,0,0,0,0,3,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260423T062524Z,2026-04-23T07:46:16.464948+00:00,observational,llm_raw_obs,claude-sonnet-4-6,5,385840006,3858400060512,7,9,15,10,1.5,0,success,,8.542504,2197,567,2764,0,0,9,7,2,2,2,0,1,0,0,1,0,12,0,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.4444444444444444,0.380952380952381,10,1.0
20260423T062524Z,2026-04-23T07:46:25.026205+00:00,observational,llm_stats_obs,claude-sonnet-4-6,5,385840006,3858400060512,7,9,15,10,1.5,0,success,,11.680002,2442,364,2806,0,0,9,7,2,2,2,0,1,0,0,1,0,0,21,0.42857142857142855,1.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,21,1.0
20260423T062524Z,2026-04-23T07:46:36.724261+00:00,active,pc_greedy,baseline,5,385840006,3858400060512,7,9,15,10,1.5,0,success,,0.010385,0,0,0,0,0,9,7,2,2,2,2,0,0,0,0,0,2,1,1.0,0.3333333333333333,0.5,1.0,0.14285714285714285,0.25,1.0,0.2222222222222222,0.3636363636363636,7,1.0
20260423T062524Z,2026-04-23T07:46:36.753455+00:00,active,llm_raw,claude-sonnet-4-6,5,385840006,3858400060512,7,9,15,10,1.5,0,success,,26.138851,4995,1014,6009,0,0,9,7,2,2,2,1,2,0,1,1,0,14,0,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.6,0.42857142857142855,0.5,0.2857142857142857,0.4444444444444444,0.34782608695652173,13,1.0
20260423T062524Z,2026-04-23T07:47:02.908981+00:00,active,llm_stats,claude-sonnet-4-6,5,385840006,3858400060512,7,9,15,10,1.5,0,success,,25.582628,7446,918,8364,0,0,9,7,2,2,2,0,3,2,0,1,0,0,21,0.42857142857142855,1.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,21,1.0
20260423T062524Z,2026-04-23T07:47:28.508521+00:00,active,oracle,baseline,5,385840006,3858400060512,7,9,15,10,1.5,0,success,,0.000426,0,0,0,0,0,9,7,2,2,2,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:47:28.525624+00:00,observational,pc,baseline,5,32447648,324476480512,7,9,15,10,1.5,0,success,,0.012379,0,0,0,0,0,9,6,3,1,1,0,0,0,0,0,0,4,0,1.0,0.4444444444444444,0.6153846153846153,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.2222222222222222,0.30769230769230765,7,1.0
20260423T062524Z,2026-04-23T07:47:28.557025+00:00,observational,llm_raw_obs,claude-sonnet-4-6,5,32447648,324476480512,7,9,15,10,1.5,0,success,,8.516482,2199,495,2694,0,0,9,6,3,1,1,0,1,0,0,1,0,9,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,0.8333333333333334,0.9090909090909091,0.5555555555555556,0.5555555555555556,0.5555555555555556,8,1.0
20260423T062524Z,2026-04-23T07:47:37.089987+00:00,observational,llm_stats_obs,claude-sonnet-4-6,5,32447648,324476480512,7,9,15,10,1.5,0,success,,9.52586,2444,399,2843,0,0,9,6,3,1,1,0,1,0,0,1,0,0,7,0.7142857142857143,0.5555555555555556,0.6250000000000001,1.0,0.0,0.0,1.0,0.0,0.0,11,1.0
20260423T062524Z,2026-04-23T07:47:46.633925+00:00,active,pc_greedy,baseline,5,32447648,324476480512,7,9,15,10,1.5,0,success,,0.008471,0,0,0,0,0,9,6,3,1,1,0,0,0,0,0,0,4,0,1.0,0.4444444444444444,0.6153846153846153,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.2222222222222222,0.30769230769230765,7,1.0
20260423T062524Z,2026-04-23T07:47:46.661313+00:00,active,llm_raw,claude-sonnet-4-6,5,32447648,324476480512,7,9,15,10,1.5,0,success,,8.940176,2200,606,2806,0,0,9,6,3,1,1,0,1,0,0,1,0,6,0,0.6666666666666666,0.4444444444444444,0.5333333333333333,1.0,0.6666666666666666,0.8,0.6666666666666666,0.4444444444444444,0.5333333333333333,7,1.0
20260423T062524Z,2026-04-23T07:47:55.619264+00:00,active,llm_stats,claude-sonnet-4-6,5,32447648,324476480512,7,9,15,10,1.5,0,success,,9.123755,2445,497,2942,0,0,9,6,3,1,1,0,1,0,0,1,0,9,3,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.8,0.6666666666666666,0.7272727272727272,0.5555555555555556,0.5555555555555556,0.5555555555555556,9,1.0
20260423T062524Z,2026-04-23T07:48:04.759935+00:00,active,oracle,baseline,5,32447648,324476480512,7,9,15,10,1.5,0,success,,0.000364,0,0,0,0,0,9,6,3,1,1,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:48:04.778921+00:00,observational,pc,baseline,5,1017236502,10172365020512,7,9,15,10,1.5,0,success,,0.024159,0,0,0,0,0,9,3,6,2,2,0,0,0,0,0,0,0,5,0.8,0.4444444444444444,0.5714285714285714,1.0,0.0,0.0,1.0,0.0,0.0,10,1.0
20260423T062524Z,2026-04-23T07:48:04.822381+00:00,observational,llm_raw_obs,claude-sonnet-4-6,5,1017236502,10172365020512,7,9,15,10,1.5,0,success,,9.331243,2176,558,2734,0,0,9,3,6,2,2,0,1,0,0,1,0,8,0,0.5,0.4444444444444444,0.47058823529411764,1.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.35294117647058826,10,1.0
20260423T062524Z,2026-04-23T07:48:14.170857+00:00,observational,llm_stats_obs,claude-sonnet-4-6,5,1017236502,10172365020512,7,9,15,10,1.5,0,success,,24.370038,7382,1083,8465,0,0,9,3,6,2,2,0,3,2,0,1,0,0,21,0.42857142857142855,1.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,21,1.0
20260423T062524Z,2026-04-23T07:48:38.559035+00:00,active,pc_greedy,baseline,5,1017236502,10172365020512,7,9,15,10,1.5,0,success,,0.017822,0,0,0,0,0,9,3,6,2,2,2,0,0,0,0,0,3,2,0.8,0.4444444444444444,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,10,1.0
20260423T062524Z,2026-04-23T07:48:38.597252+00:00,active,llm_raw,claude-sonnet-4-6,5,1017236502,10172365020512,7,9,15,10,1.5,0,success,,29.028516,4946,1509,6455,0,0,9,3,6,2,2,1,2,0,1,1,0,6,0,0.5,0.3333333333333333,0.4,1.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.26666666666666666,10,1.0
20260423T062524Z,2026-04-23T07:49:07.643056+00:00,active,llm_stats,claude-sonnet-4-6,5,1017236502,10172365020512,7,9,15,10,1.5,0,success,,22.921661,7384,929,8313,0,0,9,3,6,2,2,0,3,2,0,1,0,0,8,0.5,0.4444444444444444,0.47058823529411764,1.0,0.0,0.0,1.0,0.0,0.0,13,1.0
20260423T062524Z,2026-04-23T07:49:30.582302+00:00,active,oracle,baseline,5,1017236502,10172365020512,7,9,15,10,1.5,0,success,,0.000421,0,0,0,0,0,9,3,6,2,2,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:49:30.599485+00:00,observational,pc,baseline,5,1717602974,17176029740512,7,9,15,10,1.5,0,success,,0.025209,0,0,0,0,0,9,4,5,2,2,0,0,0,0,0,0,0,1,1.0,0.1111111111111111,0.19999999999999998,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260423T062524Z,2026-04-23T07:49:30.643493+00:00,observational,llm_raw_obs,claude-sonnet-4-6,5,1717602974,17176029740512,7,9,15,10,1.5,0,success,,11.797622,2181,732,2913,0,0,9,4,5,2,2,0,1,0,0,1,0,8,0,0.375,0.3333333333333333,0.35294117647058826,1.0,0.5,0.6666666666666666,0.25,0.2222222222222222,0.23529411764705882,12,1.0
20260423T062524Z,2026-04-23T07:49:42.459024+00:00,observational,llm_stats_obs,claude-sonnet-4-6,5,1717602974,17176029740512,7,9,15,10,1.5,0,success,,17.111793,7396,880,8276,0,0,9,4,5,2,2,0,3,2,0,1,0,0,8,0.5,0.4444444444444444,0.47058823529411764,1.0,0.0,0.0,1.0,0.0,0.0,13,1.0
20260423T062524Z,2026-04-23T07:49:59.587153+00:00,active,pc_greedy,baseline,5,1717602974,17176029740512,7,9,15,10,1.5,0,success,,0.01978,0,0,0,0,0,9,4,5,2,2,1,0,0,0,0,0,1,0,1.0,0.1111111111111111,0.19999999999999998,1.0,0.25,0.4,1.0,0.1111111111111111,0.19999999999999998,8,1.0
20260423T062524Z,2026-04-23T07:49:59.627899+00:00,active,llm_raw,claude-sonnet-4-6,5,1717602974,17176029740512,7,9,15,10,1.5,0,success,,19.659897,4945,1238,6183,0,0,9,4,5,2,2,1,2,0,1,1,0,7,0,0.5714285714285714,0.4444444444444444,0.5,1.0,0.5,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.375,9,1.0
20260423T062524Z,2026-04-23T07:50:19.308743+00:00,active,llm_stats,claude-sonnet-4-6,5,1717602974,17176029740512,7,9,15,10,1.5,0,success,,25.229492,9944,1423,11367,0,0,9,4,5,2,2,0,4,3,0,1,1,6,2,0.625,0.5555555555555556,0.5882352941176471,1.0,0.5,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.26666666666666666,10,1.0
20260423T062524Z,2026-04-23T07:50:44.556653+00:00,active,oracle,baseline,5,1717602974,17176029740512,7,9,15,10,1.5,0,success,,0.000296,0,0,0,0,0,9,4,5,2,2,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:50:44.574838+00:00,observational,pc,baseline,5,480184089,4801840890512,7,9,15,10,1.5,0,success,,0.007513,0,0,0,0,0,9,6,3,2,2,0,0,0,0,0,0,0,3,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260423T062524Z,2026-04-23T07:50:44.603570+00:00,observational,llm_raw_obs,claude-sonnet-4-6,5,480184089,4801840890512,7,9,15,10,1.5,0,success,,8.912452,2186,529,2715,0,0,9,6,3,2,2,0,1,0,0,1,0,10,0,0.4,0.4444444444444444,0.4210526315789474,1.0,0.3333333333333333,0.5,0.2,0.2222222222222222,0.2105263157894737,13,1.0
20260423T062524Z,2026-04-23T07:50:53.535382+00:00,observational,llm_stats_obs,claude-sonnet-4-6,5,480184089,4801840890512,7,9,15,10,1.5,0,success,,6.121566,2431,362,2793,0,0,9,6,3,2,2,0,1,0,0,1,0,0,21,0.42857142857142855,1.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,21,1.0
20260423T062524Z,2026-04-23T07:50:59.675712+00:00,active,pc_greedy,baseline,5,480184089,4801840890512,7,9,15,10,1.5,0,success,,0.006851,0,0,0,0,0,9,6,3,2,2,2,0,0,0,0,0,3,0,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,0.25,0.3333333333333333,0.1111111111111111,0.16666666666666666,8,1.0
20260423T062524Z,2026-04-23T07:50:59.702220+00:00,active,llm_raw,claude-sonnet-4-6,5,480184089,4801840890512,7,9,15,10,1.5,0,success,,26.681349,4967,1575,6542,0,0,9,6,3,2,2,1,2,0,1,1,0,8,0,0.25,0.2222222222222222,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,15,1.0
20260423T062524Z,2026-04-23T07:51:26.402428+00:00,active,llm_stats,claude-sonnet-4-6,5,480184089,4801840890512,7,9,15,10,1.5,0,success,,36.852633,15221,1919,17140,0,0,9,6,3,2,2,0,6,5,0,1,0,3,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.1111111111111111,0.16666666666666666,14,1.0
20260423T062524Z,2026-04-23T07:52:03.273626+00:00,active,oracle,baseline,5,480184089,4801840890512,7,9,15,10,1.5,0,success,,0.000421,0,0,0,0,0,9,6,3,2,2,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260423T062524Z,2026-04-23T07:52:03.292804+00:00,observational,pc,baseline,5,2015902496,20159024960512,7,9,15,10,1.5,0,success,,0.011359,0,0,0,0,0,9,4,5,2,2,0,0,0,0,0,0,0,2,1.0,0.2222222222222222,0.3636363636363636,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260423T062524Z,2026-04-23T07:52:03.326055+00:00,observational,llm_raw_obs,claude-sonnet-4-6,5,2015902496,20159024960512,7,9,15,10,1.5,0,success,,10.375307,2182,706,2888,0,0,9,4,5,2,2,0,1,0,0,1,0,8,0,0.5,0.4444444444444444,0.47058823529411764,1.0,0.5,0.6666666666666666,0.5,0.4444444444444444,0.47058823529411764,9,1.0
20260423T062524Z,2026-04-23T07:52:13.720766+00:00,observational,llm_stats_obs,claude-sonnet-4-6,5,2015902496,20159024960512,7,9,15,10,1.5,0,success,,10.36044,2427,411,2838,0,0,9,4,5,2,2,0,1,0,0,1,0,7,2,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0,0.25,0.4,0.42857142857142855,0.3333333333333333,0.375,11,1.0
20260423T062524Z,2026-04-23T07:52:24.100668+00:00,active,pc_greedy,baseline,5,2015902496,20159024960512,7,9,15,10,1.5,0,success,,0.007223,0,0,0,0,0,9,4,5,2,2,1,0,0,0,0,0,2,0,1.0,0.2222222222222222,0.3636363636363636,1.0,0.25,0.4,0.5,0.1111111111111111,0.1818181818181818,8,1.0
20260423T062524Z,2026-04-23T07:52:24.128348+00:00,active,llm_raw,claude-sonnet-4-6,5,2015902496,20159024960512,7,9,15,10,1.5,0,success,,21.425815,4956,1058,6014,0,0,9,4,5,2,2,1,2,0,1,1,0,5,0,0.6,0.3333333333333333,0.42857142857142855,1.0,0.25,0.4,0.4,0.2222222222222222,0.2857142857142857,9,1.0
20260423T062524Z,2026-04-23T07:52:45.572439+00:00,active,llm_stats,claude-sonnet-4-6,5,2015902496,20159024960512,7,9,15,10,1.5,0,success,,37.324087,15188,2057,17245,0,0,9,4,5,2,2,0,6,5,0,1,0,4,4,0.375,0.3333333333333333,0.35294117647058826,1.0,0.25,0.4,0.5,0.2222222222222222,0.30769230769230765,12,1.0
20260423T062524Z,2026-04-23T07:53:22.916080+00:00,active,oracle,baseline,5,2015902496,20159024960512,7,9,15,10,1.5,0,success,,0.000357,0,0,0,0,0,9,4,5,2,2,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
