run_id,timestamp_utc,panel,method,model,level,seed,runtime_seed,d,k,n_obs,n_int,noise_var,budget_slack,status,error,latency_sec,prompt_tokens,completion_tokens,total_tokens,true_edges,cpdag_directed,cpdag_undirected,opt_set_size,budget,interventions_used,total_actions,stats_actions,intervene_actions,submit_actions,sanitized_overlap_count,submit_directed,submit_undirected,skeleton_precision,skeleton_recall,skeleton_f1,compelled_precision,compelled_recall,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency
20260422T105637Z,2026-04-22T12:05:03.839129+00:00,observational,llm_raw_obs,gpt-5.4,2,1207468583,12074685830209,5,6,15,10,1.5,1,failed,APIConnectionError: Connection error.,1.365035,,,,6,0,6,2,3,,,,,,,,,,,,,,,,,,,
20260422T105637Z,2026-04-22T12:05:05.225063+00:00,observational,llm_stats_obs,gpt-5.4,2,1207468583,12074685830209,5,6,15,10,1.5,1,failed,APIConnectionError: Connection error.,919.201578,,,,6,0,6,2,3,,,,,,,,,,,,,,,,,,,
20260422T105637Z,2026-04-22T12:20:24.651557+00:00,active,pc_greedy,baseline,2,1207468583,12074685830209,5,6,15,10,1.5,1,success,,0.142254,0,0,0,6,0,6,2,3,2,0,0,0,0,0,2,0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,0.16666666666666666,0.25,5,1.0
20260422T105637Z,2026-04-22T12:20:24.920171+00:00,active,llm_raw,gpt-5.4,2,1207468583,12074685830209,5,6,15,10,1.5,1,failed,"ValueError: Action 'correlation' is not allowed for this agent: ['intervene', 'submit_graph']",5.130818,,,,6,0,6,2,3,,,,,,,,,,,,,,,,,,,
20260422T105637Z,2026-04-22T12:20:30.071291+00:00,active,llm_stats,gpt-5.4,2,1207468583,12074685830209,5,6,15,10,1.5,1,success,,16.41115,9769,796,10565,6,0,6,2,3,1,6,4,1,1,0,1,2,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,1.0,1.0,0.0,0.0,0.0,8,1.0
20260422T105637Z,2026-04-22T12:20:46.515388+00:00,active,oracle,baseline,2,1207468583,12074685830209,5,6,15,10,1.5,1,success,,0.000479,0,0,0,6,0,6,2,3,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T12:20:46.538332+00:00,observational,pc,baseline,2,1612783012,16127830120209,5,6,15,10,1.5,1,success,,0.010416,0,0,0,6,3,3,1,2,0,0,0,0,0,0,0,2,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T12:20:46.570334+00:00,observational,llm_raw_obs,gpt-5.4,2,1612783012,16127830120209,5,6,15,10,1.5,1,success,,2.897459,1217,153,1370,6,3,3,1,2,0,1,0,0,1,0,0,10,0.6,1.0,0.7499999999999999,1.0,0.0,0.0,1.0,0.0,0.0,10,1.0
20260422T105637Z,2026-04-22T12:20:49.495044+00:00,observational,llm_stats_obs,gpt-5.4,2,1612783012,16127830120209,5,6,15,10,1.5,1,success,,14.704805,7403,685,8088,6,3,3,1,2,0,5,4,0,1,0,1,1,0.5,0.16666666666666666,0.25,1.0,0.0,0.0,0.0,0.0,0.0,7,1.0
20260422T105637Z,2026-04-22T12:21:04.231685+00:00,active,pc_greedy,baseline,2,1612783012,16127830120209,5,6,15,10,1.5,1,success,,0.008137,0,0,0,6,3,3,1,2,1,0,0,0,0,0,2,0,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,4,1.0
20260422T105637Z,2026-04-22T12:21:04.271156+00:00,active,llm_raw,gpt-5.4,2,1612783012,16127830120209,5,6,15,10,1.5,1,success,,6.3805,2839,296,3135,6,3,3,1,2,1,2,0,1,1,0,2,7,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
20260422T105637Z,2026-04-22T12:21:10.679409+00:00,active,llm_stats,gpt-5.4,2,1612783012,16127830120209,5,6,15,10,1.5,1,success,,16.563236,9382,776,10158,6,3,3,1,2,1,6,4,1,1,0,1,1,0.5,0.16666666666666666,0.25,1.0,0.0,0.0,0.0,0.0,0.0,7,1.0
20260422T105637Z,2026-04-22T12:21:27.269553+00:00,active,oracle,baseline,2,1612783012,16127830120209,5,6,15,10,1.5,1,success,,0.000697,0,0,0,6,3,3,1,2,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T12:21:27.295928+00:00,observational,pc,baseline,3,1329552115,13295521150310,7,9,25,15,1.0,1,success,,0.020722,0,0,0,9,5,4,2,3,0,0,0,0,0,0,0,3,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260422T105637Z,2026-04-22T12:21:27.345573+00:00,observational,llm_raw_obs,gpt-5.4,3,1329552115,13295521150310,7,9,25,15,1.0,1,success,,3.930124,2113,220,2333,9,5,4,2,3,0,1,0,0,1,0,2,13,0.4,0.6666666666666666,0.5,1.0,0.0,0.0,0.5,0.1111111111111111,0.1818181818181818,17,1.0
20260422T105637Z,2026-04-22T12:21:31.305829+00:00,observational,llm_stats_obs,gpt-5.4,3,1329552115,13295521150310,7,9,25,15,1.0,1,success,,11.502747,9422,547,9969,9,5,4,2,3,0,4,3,0,1,0,2,0,1.0,0.2222222222222222,0.3636363636363636,1.0,0.0,0.0,0.5,0.1111111111111111,0.1818181818181818,8,1.0
20260422T105637Z,2026-04-22T12:21:42.834609+00:00,active,pc_greedy,baseline,3,1329552115,13295521150310,7,9,25,15,1.0,1,success,,0.016282,0,0,0,9,5,4,2,3,2,0,0,0,0,0,3,0,1.0,0.3333333333333333,0.5,1.0,0.2,0.33333333333333337,0.3333333333333333,0.1111111111111111,0.16666666666666666,8,1.0
20260422T105637Z,2026-04-22T12:21:42.885617+00:00,active,llm_raw,gpt-5.4,3,1329552115,13295521150310,7,9,25,15,1.0,1,failed,"ValueError: Action 'partial_correlation' is not allowed for this agent: ['intervene', 'submit_graph']",2.995417,,,,9,5,4,2,3,,,,,,,,,,,,,,,,,,,
20260422T105637Z,2026-04-22T12:21:45.910404+00:00,active,llm_stats,gpt-5.4,3,1329552115,13295521150310,7,9,25,15,1.0,1,success,,17.806516,19467,884,20351,9,5,4,2,3,1,7,5,1,1,0,2,1,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.2222222222222222,0.3636363636363636,7,1.0
20260422T105637Z,2026-04-22T12:22:03.746186+00:00,active,oracle,baseline,3,1329552115,13295521150310,7,9,25,15,1.0,1,success,,0.000814,0,0,0,9,5,4,2,3,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T12:22:03.777244+00:00,observational,pc,baseline,3,160719912,1607199120310,7,9,25,15,1.0,1,success,,0.016958,0,0,0,9,6,3,2,3,0,0,0,0,0,0,2,3,1.0,0.5555555555555556,0.7142857142857143,1.0,0.3333333333333333,0.5,1.0,0.2222222222222222,0.3636363636363636,7,1.0
20260422T105637Z,2026-04-22T12:22:03.841488+00:00,observational,llm_raw_obs,gpt-5.4,3,160719912,1607199120310,7,9,25,15,1.0,1,success,,2.749982,2112,153,2265,9,6,3,2,3,0,1,0,0,1,0,3,2,0.8,0.4444444444444444,0.5714285714285714,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,7,1.0
20260422T105637Z,2026-04-22T12:22:06.620361+00:00,observational,llm_stats_obs,gpt-5.4,3,160719912,1607199120310,7,9,25,15,1.0,1,success,,10.081898,9421,482,9903,9,6,3,2,3,0,4,3,0,1,0,2,0,1.0,0.2222222222222222,0.3636363636363636,1.0,0.3333333333333333,0.5,1.0,0.2222222222222222,0.3636363636363636,7,1.0
20260422T105637Z,2026-04-22T12:22:16.731769+00:00,active,pc_greedy,baseline,3,160719912,1607199120310,7,9,25,15,1.0,1,success,,0.014692,0,0,0,9,6,3,2,3,2,0,0,0,0,0,5,0,1.0,0.5555555555555556,0.7142857142857143,1.0,0.3333333333333333,0.5,1.0,0.5555555555555556,0.7142857142857143,4,1.0
20260422T105637Z,2026-04-22T12:22:16.773138+00:00,active,llm_raw,gpt-5.4,3,160719912,1607199120310,7,9,25,15,1.0,1,success,,7.933926,5097,404,5501,9,6,3,2,3,1,2,0,1,1,0,5,10,0.4,0.6666666666666666,0.5,1.0,0.5,0.6666666666666666,0.6,0.3333333333333333,0.42857142857142855,15,1.0
20260422T105637Z,2026-04-22T12:22:24.738411+00:00,active,llm_stats,gpt-5.4,3,160719912,1607199120310,7,9,25,15,1.0,1,success,,21.086176,19445,1019,20464,9,6,3,2,3,1,7,5,1,1,0,2,0,1.0,0.2222222222222222,0.3636363636363636,1.0,0.16666666666666666,0.2857142857142857,1.0,0.2222222222222222,0.3636363636363636,7,1.0
20260422T105637Z,2026-04-22T12:22:45.855873+00:00,active,oracle,baseline,3,160719912,1607199120310,7,9,25,15,1.0,1,success,,0.000763,0,0,0,9,6,3,2,3,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T12:22:45.889428+00:00,observational,pc,baseline,3,362855691,3628556910310,7,9,25,15,1.0,1,success,,0.044725,0,0,0,9,5,4,1,2,0,0,0,0,0,0,0,4,1.0,0.4444444444444444,0.6153846153846153,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260422T105637Z,2026-04-22T12:22:45.954082+00:00,observational,llm_raw_obs,gpt-5.4,3,362855691,3628556910310,7,9,25,15,1.0,1,success,,3.480783,2110,201,2311,9,5,4,1,2,0,1,0,0,1,0,0,21,0.42857142857142855,1.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,21,1.0
20260422T105637Z,2026-04-22T12:22:49.461002+00:00,observational,llm_stats_obs,gpt-5.4,3,362855691,3628556910310,7,9,25,15,1.0,1,success,,9.422994,9425,476,9901,9,5,4,1,2,0,4,3,0,1,0,0,1,1.0,0.1111111111111111,0.19999999999999998,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260422T105637Z,2026-04-22T12:22:58.923257+00:00,active,pc_greedy,baseline,3,362855691,3628556910310,7,9,25,15,1.0,1,success,,0.023233,0,0,0,9,5,4,1,2,2,0,0,0,0,0,4,0,1.0,0.4444444444444444,0.6153846153846153,0.6666666666666666,0.4,0.5,0.75,0.3333333333333333,0.46153846153846156,6,0.5
20260422T105637Z,2026-04-22T12:22:58.971831+00:00,active,llm_raw,gpt-5.4,3,362855691,3628556910310,7,9,25,15,1.0,1,success,,7.809468,5087,445,5532,9,5,4,1,2,1,2,0,1,1,0,10,0,0.5,0.5555555555555556,0.5263157894736842,1.0,0.4,0.5714285714285715,0.4,0.4444444444444444,0.4210526315789474,10,1.0
20260422T105637Z,2026-04-22T12:23:06.813362+00:00,active,llm_stats,gpt-5.4,3,362855691,3628556910310,7,9,25,15,1.0,1,success,,18.776107,15180,861,16041,9,5,4,1,2,1,6,4,1,1,0,2,0,0.5,0.1111111111111111,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
20260422T105637Z,2026-04-22T12:23:25.617993+00:00,active,oracle,baseline,3,362855691,3628556910310,7,9,25,15,1.0,1,success,,0.000516,0,0,0,9,5,4,1,2,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T12:23:25.650136+00:00,observational,pc,baseline,3,589330817,5893308170310,7,9,25,15,1.0,1,success,,0.01955,0,0,0,9,6,3,1,2,0,0,0,0,0,0,0,5,1.0,0.5555555555555556,0.7142857142857143,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260422T105637Z,2026-04-22T12:23:25.707637+00:00,observational,llm_raw_obs,gpt-5.4,3,589330817,5893308170310,7,9,25,15,1.0,1,success,,5.344671,2109,213,2322,9,6,3,1,2,0,1,0,0,1,0,4,1,0.6,0.3333333333333333,0.42857142857142855,0.0,0.0,0.0,0.25,0.1111111111111111,0.15384615384615383,10,1.0
20260422T105637Z,2026-04-22T12:23:31.080159+00:00,observational,llm_stats_obs,gpt-5.4,3,589330817,5893308170310,7,9,25,15,1.0,1,success,,11.250006,9423,454,9877,9,6,3,1,2,0,4,3,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,1.0
20260422T105637Z,2026-04-22T12:23:42.355803+00:00,active,pc_greedy,baseline,3,589330817,5893308170310,7,9,25,15,1.0,1,success,,0.017435,0,0,0,9,6,3,1,2,2,0,0,0,0,0,4,1,1.0,0.5555555555555556,0.7142857142857143,1.0,0.16666666666666666,0.2857142857142857,0.75,0.3333333333333333,0.46153846153846156,6,0.5
20260422T105637Z,2026-04-22T12:23:42.398441+00:00,active,llm_raw,gpt-5.4,3,589330817,5893308170310,7,9,25,15,1.0,1,success,,8.210731,5094,468,5562,9,6,3,1,2,1,2,0,1,1,0,6,15,0.42857142857142855,1.0,0.6,0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,0.13333333333333333,20,1.0
20260422T105637Z,2026-04-22T12:23:50.637597+00:00,active,llm_stats,gpt-5.4,3,589330817,5893308170310,7,9,25,15,1.0,1,success,,18.403908,15202,750,15952,9,6,3,1,2,1,6,4,1,1,0,1,0,1.0,0.1111111111111111,0.19999999999999998,1.0,0.0,0.0,1.0,0.1111111111111111,0.19999999999999998,8,1.0
20260422T105637Z,2026-04-22T12:24:09.066023+00:00,active,oracle,baseline,3,589330817,5893308170310,7,9,25,15,1.0,1,success,,0.00046,0,0,0,9,6,3,1,2,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T12:24:09.092636+00:00,observational,pc,baseline,3,1877150515,18771505150310,7,9,25,15,1.0,1,success,,0.016868,0,0,0,9,6,3,1,2,0,0,0,0,0,0,0,4,1.0,0.4444444444444444,0.6153846153846153,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260422T105637Z,2026-04-22T12:24:09.126340+00:00,observational,llm_raw_obs,gpt-5.4,3,1877150515,18771505150310,7,9,25,15,1.0,1,success,,2.784495,2106,195,2301,9,6,3,1,2,0,1,0,0,1,0,0,21,0.42857142857142855,1.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,21,1.0
20260422T105637Z,2026-04-22T12:24:11.947096+00:00,observational,llm_stats_obs,gpt-5.4,3,1877150515,18771505150310,7,9,25,15,1.0,1,success,,10.615791,9401,462,9863,9,6,3,1,2,0,4,3,0,1,0,0,2,1.0,0.2222222222222222,0.3636363636363636,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260422T105637Z,2026-04-22T12:24:22.587445+00:00,active,pc_greedy,baseline,3,1877150515,18771505150310,7,9,25,15,1.0,1,success,,0.015511,0,0,0,9,6,3,1,2,2,0,0,0,0,0,3,1,1.0,0.4444444444444444,0.6153846153846153,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,6,0.5
20260422T105637Z,2026-04-22T12:24:22.635068+00:00,active,llm_raw,gpt-5.4,3,1877150515,18771505150310,7,9,25,15,1.0,1,success,,6.584827,5090,328,5418,9,6,3,1,2,1,2,0,1,1,0,6,0,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,13,1.0
20260422T105637Z,2026-04-22T12:24:29.244260+00:00,active,llm_stats,gpt-5.4,3,1877150515,18771505150310,7,9,25,15,1.0,1,success,,17.175204,17716,896,18612,9,6,3,1,2,1,7,5,1,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,1.0
20260422T105637Z,2026-04-22T12:24:46.440851+00:00,active,oracle,baseline,3,1877150515,18771505150310,7,9,25,15,1.0,1,success,,0.000373,0,0,0,9,6,3,1,2,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T12:24:46.458940+00:00,observational,pc,baseline,3,370845052,3708450520310,7,9,25,15,1.0,1,success,,0.01849,0,0,0,9,6,3,2,3,0,0,0,0,0,0,3,2,1.0,0.5555555555555556,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.3333333333333333,7,1.0
20260422T105637Z,2026-04-22T12:24:46.496403+00:00,observational,llm_raw_obs,gpt-5.4,3,370845052,3708450520310,7,9,25,15,1.0,1,success,,3.203547,2115,173,2288,9,6,3,2,3,0,1,0,0,1,0,0,6,0.5,0.3333333333333333,0.4,1.0,0.0,0.0,1.0,0.0,0.0,12,1.0
20260422T105637Z,2026-04-22T12:24:49.730489+00:00,observational,llm_stats_obs,gpt-5.4,3,370845052,3708450520310,7,9,25,15,1.0,1,success,,12.261118,9422,526,9948,9,6,3,2,3,0,4,3,0,1,0,1,1,0.5,0.1111111111111111,0.1818181818181818,1.0,0.0,0.0,0.0,0.0,0.0,10,1.0
20260422T105637Z,2026-04-22T12:25:02.018605+00:00,active,pc_greedy,baseline,3,370845052,3708450520310,7,9,25,15,1.0,1,success,,0.013738,0,0,0,9,6,3,2,3,2,0,0,0,0,0,5,0,1.0,0.5555555555555556,0.7142857142857143,0.5,0.3333333333333333,0.4,0.6,0.3333333333333333,0.42857142857142855,6,1.0
20260422T105637Z,2026-04-22T12:25:02.062015+00:00,active,llm_raw,gpt-5.4,3,370845052,3708450520310,7,9,25,15,1.0,1,success,,6.685307,5105,356,5461,9,6,3,2,3,1,2,0,1,1,0,6,0,0.5,0.3333333333333333,0.4,0.0,0.0,0.0,0.0,0.0,0.0,12,1.0
20260422T105637Z,2026-04-22T12:25:08.776020+00:00,active,llm_stats,gpt-5.4,3,370845052,3708450520310,7,9,25,15,1.0,1,success,,24.597648,17736,954,18690,9,6,3,2,3,1,7,5,1,1,0,2,1,0.3333333333333333,0.1111111111111111,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,11,1.0
20260422T105637Z,2026-04-22T12:25:33.396672+00:00,active,oracle,baseline,3,370845052,3708450520310,7,9,25,15,1.0,1,success,,0.000385,0,0,0,9,6,3,2,3,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T12:25:33.414057+00:00,observational,pc,baseline,3,976218778,9762187780310,7,9,25,15,1.0,1,success,,0.017601,0,0,0,9,7,2,2,3,0,0,0,0,0,0,2,2,1.0,0.4444444444444444,0.6153846153846153,0.5,0.14285714285714285,0.22222222222222224,0.5,0.1111111111111111,0.1818181818181818,8,1.0
20260422T105637Z,2026-04-22T12:25:33.453895+00:00,observational,llm_raw_obs,gpt-5.4,3,976218778,9762187780310,7,9,25,15,1.0,1,success,,4.765433,2089,230,2319,9,7,2,2,3,0,1,0,0,1,0,6,0,0.8333333333333334,0.5555555555555556,0.6666666666666667,1.0,0.42857142857142855,0.6,0.8333333333333334,0.5555555555555556,0.6666666666666667,5,1.0
20260422T105637Z,2026-04-22T12:25:38.252887+00:00,observational,llm_stats_obs,gpt-5.4,3,976218778,9762187780310,7,9,25,15,1.0,1,success,,11.45595,9331,506,9837,9,7,2,2,3,0,4,3,0,1,0,2,0,1.0,0.2222222222222222,0.3636363636363636,1.0,0.14285714285714285,0.25,1.0,0.2222222222222222,0.3636363636363636,7,1.0
20260422T105637Z,2026-04-22T12:25:49.758911+00:00,active,pc_greedy,baseline,3,976218778,9762187780310,7,9,25,15,1.0,1,success,,0.032067,0,0,0,9,7,2,2,3,2,0,0,0,0,0,4,0,1.0,0.4444444444444444,0.6153846153846153,0.6666666666666666,0.2857142857142857,0.4,0.75,0.3333333333333333,0.46153846153846156,6,1.0
20260422T105637Z,2026-04-22T12:25:49.848978+00:00,active,llm_raw,gpt-5.4,3,976218778,9762187780310,7,9,25,15,1.0,1,success,,12.564983,8910,509,9419,9,7,2,2,3,2,3,0,2,1,0,1,19,0.45,1.0,0.6206896551724138,1.0,0.14285714285714285,0.25,1.0,0.1111111111111111,0.19999999999999998,19,1.0
20260422T105637Z,2026-04-22T12:26:02.440842+00:00,active,llm_stats,gpt-5.4,3,976218778,9762187780310,7,9,25,15,1.0,1,success,,26.287111,19320,994,20314,9,7,2,2,3,1,7,5,1,1,0,3,0,0.6666666666666666,0.2222222222222222,0.3333333333333333,1.0,0.14285714285714285,0.25,0.6666666666666666,0.2222222222222222,0.3333333333333333,8,1.0
20260422T105637Z,2026-04-22T12:26:28.757642+00:00,active,oracle,baseline,3,976218778,9762187780310,7,9,25,15,1.0,1,success,,0.000538,0,0,0,9,7,2,2,3,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T12:26:28.774884+00:00,observational,pc,baseline,3,1286035187,12860351870310,7,9,25,15,1.0,1,success,,0.016898,0,0,0,9,6,3,1,2,0,0,0,0,0,0,3,2,1.0,0.5555555555555556,0.7142857142857143,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,6,1.0
20260422T105637Z,2026-04-22T12:26:28.825117+00:00,observational,llm_raw_obs,gpt-5.4,3,1286035187,12860351870310,7,9,25,15,1.0,1,success,,3.487765,2108,196,2304,9,6,3,1,2,0,1,0,0,1,0,0,21,0.42857142857142855,1.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,21,1.0
20260422T105637Z,2026-04-22T12:26:32.340120+00:00,observational,llm_stats_obs,gpt-5.4,3,1286035187,12860351870310,7,9,25,15,1.0,1,success,,9.189521,9446,475,9921,9,6,3,1,2,0,4,3,0,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,1.0
20260422T105637Z,2026-04-22T12:26:41.556278+00:00,active,pc_greedy,baseline,3,1286035187,12860351870310,7,9,25,15,1.0,1,success,,0.01511,0,0,0,9,6,3,1,2,1,0,0,0,0,0,5,0,1.0,0.5555555555555556,0.7142857142857143,1.0,0.5,0.6666666666666666,1.0,0.5555555555555556,0.7142857142857143,4,1.0
20260422T105637Z,2026-04-22T12:26:41.597852+00:00,active,llm_raw,gpt-5.4,3,1286035187,12860351870310,7,9,25,15,1.0,1,success,,6.690966,5088,366,5454,9,6,3,1,2,1,2,0,1,1,0,5,3,0.625,0.5555555555555556,0.5882352941176471,1.0,0.3333333333333333,0.5,0.4,0.2222222222222222,0.2857142857142857,10,1.0
20260422T105637Z,2026-04-22T12:26:48.315913+00:00,active,llm_stats,gpt-5.4,3,1286035187,12860351870310,7,9,25,15,1.0,1,success,,18.813646,17751,890,18641,9,6,3,1,2,1,7,5,1,1,0,1,0,1.0,0.1111111111111111,0.19999999999999998,1.0,0.16666666666666666,0.2857142857142857,1.0,0.1111111111111111,0.19999999999999998,8,1.0
20260422T105637Z,2026-04-22T12:27:07.145899+00:00,active,oracle,baseline,3,1286035187,12860351870310,7,9,25,15,1.0,1,success,,0.000581,0,0,0,9,6,3,1,2,0,0,0,0,0,0,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T12:27:07.180321+00:00,observational,pc,baseline,4,518645330,5186453300411,5,6,25,15,1.0,0,success,,0.010135,0,0,0,6,3,3,1,1,0,0,0,0,0,0,2,1,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.3333333333333333,0.5,4,1.0
20260422T105637Z,2026-04-22T12:27:07.216457+00:00,observational,llm_raw_obs,gpt-5.4,4,518645330,5186453300411,5,6,25,15,1.0,0,success,,3.490607,1664,187,1851,6,3,3,1,1,0,1,0,0,1,0,0,10,0.6,1.0,0.7499999999999999,1.0,0.0,0.0,1.0,0.0,0.0,10,1.0
20260422T105637Z,2026-04-22T12:27:10.734359+00:00,observational,llm_stats_obs,gpt-5.4,4,518645330,5186453300411,5,6,25,15,1.0,0,success,,12.677874,7642,652,8294,6,3,3,1,1,0,4,3,0,1,0,2,0,0.5,0.16666666666666666,0.25,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,0.25,6,1.0
20260422T105637Z,2026-04-22T12:27:23.439043+00:00,active,pc_greedy,baseline,4,518645330,5186453300411,5,6,25,15,1.0,0,success,,0.008367,0,0,0,6,3,3,1,1,1,0,0,0,0,0,3,0,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.5,0.6666666666666666,3,1.0
20260422T105637Z,2026-04-22T12:27:23.473943+00:00,active,llm_raw,gpt-5.4,4,518645330,5186453300411,5,6,25,15,1.0,0,success,,3.93259,1660,205,1865,6,3,3,1,1,0,1,0,0,1,0,4,0,0.75,0.5,0.6,1.0,0.6666666666666666,0.8,0.5,0.3333333333333333,0.4,5,1.0
20260422T105637Z,2026-04-22T12:27:27.432719+00:00,active,llm_stats,gpt-5.4,4,518645330,5186453300411,5,6,25,15,1.0,0,success,,12.264072,7614,597,8211,6,3,3,1,1,0,4,3,0,1,0,2,0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T12:27:39.723445+00:00,active,oracle,baseline,4,518645330,5186453300411,5,6,25,15,1.0,0,success,,0.000489,0,0,0,6,3,3,1,1,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260422T105637Z,2026-04-22T12:27:39.747217+00:00,observational,pc,baseline,4,511033471,5110334710411,5,6,25,15,1.0,0,success,,0.009235,0,0,0,6,0,6,2,2,0,0,0,0,0,0,2,1,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.5,0.16666666666666666,0.25,5,1.0
20260422T105637Z,2026-04-22T12:27:39.783345+00:00,observational,llm_raw_obs,gpt-5.4,4,511033471,5110334710411,5,6,25,15,1.0,0,success,,2.779593,1656,145,1801,6,0,6,2,2,0,1,0,0,1,0,0,10,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0,0.0,0.0,10,1.0
20260422T105637Z,2026-04-22T12:27:42.594157+00:00,observational,llm_stats_obs,gpt-5.4,4,511033471,5110334710411,5,6,25,15,1.0,0,success,,9.084173,7588,436,8024,6,0,6,2,2,0,4,3,0,1,0,0,1,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,1.0,1.0,0.0,0.0,6,1.0
20260422T105637Z,2026-04-22T12:27:51.694844+00:00,active,pc_greedy,baseline,4,511033471,5110334710411,5,6,25,15,1.0,0,success,,0.007575,0,0,0,6,0,6,2,2,1,0,0,0,0,0,3,0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,4,1.0
20260422T105637Z,2026-04-22T12:27:51.738825+00:00,active,llm_raw,gpt-5.4,4,511033471,5110334710411,5,6,25,15,1.0,0,success,,5.878662,3928,297,4225,6,0,6,2,2,1,2,0,1,1,0,4,0,0.5,0.3333333333333333,0.4,1.0,1.0,1.0,0.0,0.0,0.0,8,1.0
20260422T105637Z,2026-04-22T12:27:57.644863+00:00,active,llm_stats,gpt-5.4,4,511033471,5110334710411,5,6,25,15,1.0,0,success,,22.607077,14330,948,15278,6,0,6,2,2,1,7,5,1,1,0,1,0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,1.0,1.0,0.16666666666666666,0.2857142857142857,5,1.0
20260422T105637Z,2026-04-22T12:28:20.277650+00:00,active,oracle,baseline,4,511033471,5110334710411,5,6,25,15,1.0,0,success,,0.000582,0,0,0,6,0,6,2,2,0,0,0,0,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
